backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,friends,fx_rate,goal,id,is_backing,is_starrable,is_starred,launched_at,location,name,permissions,photo,pledged,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_pledged,usd_type
61,"Support great art! Join us as we re-stage the iconic ballet ""Pas de Quatre"" with a diverse cast of dancers.","{""id"":254,""name"":""Performances"",""slug"":""dance/performances"",""position"":1,""parent_id"":6,""parent_name"":""Dance"",""color"":10917369,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/dance/performances""}}}",4618,US,the United States,1579292017,"{""id"":2092817311,""name"":""Brooklyn Ballet"",""slug"":""brooklynballet"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/010/396/596/d9569f2433c1f3e7293dd4453dc178b6_original.gif?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1461686916&auto=format&frame=1&q=92&s=c749ac6f18d65aed0e0dc9f33adf5d06"",""small"":""https://ksr-ugc.imgix.net/assets/010/396/596/d9569f2433c1f3e7293dd4453dc178b6_original.gif?ixlib=rb-2.1.0&w=80&h=80&fit=crop&v=1461686916&auto=format&frame=1&q=92&s=ddd7c6617f0c830a66b1309e96771544"",""medium"":""https://ksr-ugc.imgix.net/assets/010/396/596/d9569f2433c1f3e7293dd4453dc178b6_original.gif?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1461686916&auto=format&frame=1&q=92&s=c35718d355bdb491dba4c2638b621f03""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/brooklynballet""},""api"":{""user"":""https://api.kickstarter.com/v1/users/2092817311?signature=1600402239.76964f34f42d6a243242a5933fee2f89ee407314""}}}",USD,$,TRUE,USD,1583025192,FALSE,,1,3000,1568973024,,FALSE,,1580433192,"{""id"":12589335,""name"":""Brooklyn"",""slug"":""brooklyn-ny"",""short_name"":""Brooklyn, NY"",""displayable_name"":""Brooklyn, NY"",""localized_name"":""Brooklyn"",""country"":""US"",""state"":""NY"",""type"":""County"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/brooklyn-ny"",""location"":""https://www.kickstarter.com/locations/brooklyn-ny""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1600362603.84a6847090d0bef17ba123a9fab8aa4aa214cff7&woe_id=12589335""}}}",Revisionist History 2,,"{""key"":""assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1579292768&auto=format&frame=1&q=92&s=55a8c49bdd03685c841fba761a006e8e"",""ed"":""https://ksr-ugc.imgix.net/assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1579292768&auto=format&frame=1&q=92&s=c328a5d13e0b0192bb7cc3f808af215e"",""med"":""https://ksr-ugc.imgix.net/assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1579292768&auto=format&frame=1&q=92&s=394f2b1b9ed9ceb7816388c6b5a841dd"",""little"":""https://ksr-ugc.imgix.net/assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1579292768&auto=format&frame=1&q=92&s=1858d146e573656540033d882fd15b87"",""small"":""https://ksr-ugc.imgix.net/assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1579292768&auto=format&frame=1&q=92&s=d67fe522c55ac85a4e7f878c741137ce"",""thumb"":""https://ksr-ugc.imgix.net/assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1579292768&auto=format&frame=1&q=92&s=384f54330e0268ebdaa3a9695bc0180d"",""1024x576"":""https://ksr-ugc.imgix.net/assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1579292768&auto=format&frame=1&q=92&s=d676010c3e82e8aaa39c4a252e406e93"",""1536x864"":""https://ksr-ugc.imgix.net/assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1579292768&auto=format&frame=1&q=92&s=71a03743aef47e2e1b998d1052f3530e""}",4618,"{""id"":3914215,""project_id"":3914215,""state"":""inactive"",""state_changed_at"":1579292017,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1579292768&auto=format&frame=1&q=92&s=71a03743aef47e2e1b998d1052f3530e"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/027/785/229/436e3e732fb36a494fe8f702d7380791_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1579292768&auto=format&frame=1&q=92&s=55a8c49bdd03685c841fba761a006e8e""}}}",revisionist-history-2,https://www.kickstarter.com/discover/categories/dance,TRUE,TRUE,successful,1583025192,1,"{""web"":{""project"":""https://www.kickstarter.com/projects/brooklynballet/revisionist-history-2?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/brooklynballet/revisionist-history-2/rewards""}}",4618,domestic
52,JinBucha is a new kind of Brewery in North Park serving Crafted Kombucha on draft in a Modern Tasting Room with Authentic Chinese Food.,"{""id"":307,""name"":""Drinks"",""slug"":""food/drinks"",""position"":4,""parent_id"":10,""parent_name"":""Food"",""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food/drinks""}}}",3461,US,the United States,1446051515,"{""id"":1468694331,""name"":""Jing Chen"",""slug"":""jinbucha"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/010/482/952/019281aab03fd96dbee1c6c7293a76a1_original.jpg?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1461692993&auto=format&frame=1&q=92&s=ee401f8f0f330d02588eb3d4bb6055f4"",""small"":""https://ksr-ugc.imgix.net/assets/010/482/952/019281aab03fd96dbee1c6c7293a76a1_original.jpg?ixlib=rb-2.1.0&w=80&h=80&fit=crop&v=1461692993&auto=format&frame=1&q=92&s=c8a85061ab850e9c881cecb73d4c5b12"",""medium"":""https://ksr-ugc.imgix.net/assets/010/482/952/019281aab03fd96dbee1c6c7293a76a1_original.jpg?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1461692993&auto=format&frame=1&q=92&s=1445d2d4b8f497b90a739fd56dfeb005""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/jinbucha""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1468694331?signature=1600401946.563810439cb1834981f27e63b723bb63256b97e4""}}}",USD,$,TRUE,USD,1450118057,FALSE,,1,20000,1782378629,,FALSE,,1447526057,"{""id"":2487889,""name"":""San Diego"",""slug"":""san-diego-ca"",""short_name"":""San Diego, CA"",""displayable_name"":""San Diego, CA"",""localized_name"":""San Diego"",""country"":""US"",""state"":""CA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/san-diego-ca"",""location"":""https://www.kickstarter.com/locations/san-diego-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1600391770.d3643a81a7edbb83bca946f79b2fe60632895e2f&woe_id=2487889""}}}",JinBucha: A Modern Kombucha tasting room in North Park,,"{""key"":""assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png"",""full"":""https://ksr-ugc.imgix.net/assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463751999&auto=format&frame=1&q=92&s=ae15599c21c105213baba9b26ee0e90b"",""ed"":""https://ksr-ugc.imgix.net/assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1463751999&auto=format&frame=1&q=92&s=4e71117e8a56b7b8d4b41e575938b9a5"",""med"":""https://ksr-ugc.imgix.net/assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1463751999&auto=format&frame=1&q=92&s=6bb4454d66b41eaf80731e8c50555cec"",""little"":""https://ksr-ugc.imgix.net/assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1463751999&auto=format&frame=1&q=92&s=541e0c821540923210c93b22ee7964ab"",""small"":""https://ksr-ugc.imgix.net/assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1463751999&auto=format&frame=1&q=92&s=93f3ec66f7567c2f7aedb40c5070667a"",""thumb"":""https://ksr-ugc.imgix.net/assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1463751999&auto=format&frame=1&q=92&s=b6233a248acac2d3d4873e64a7e788cd"",""1024x576"":""https://ksr-ugc.imgix.net/assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1463751999&auto=format&frame=1&q=92&s=c30baf8b3d68bb3c9d5ecd20dbcd847a"",""1536x864"":""https://ksr-ugc.imgix.net/assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463751999&auto=format&frame=1&q=92&s=8a5e04562d58a8b61fccd0d61dcbb570""}",3461,"{""id"":2198010,""project_id"":2198010,""state"":""inactive"",""state_changed_at"":1446051515,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463751999&auto=format&frame=1&q=92&s=8a5e04562d58a8b61fccd0d61dcbb570"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/012/291/675/7fb6348cc8cb988e243762a262c6fd7f_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463751999&auto=format&frame=1&q=92&s=ae15599c21c105213baba9b26ee0e90b""}}}",jinbucha-a-modern-kombucha-tasting-room-in-north-p,https://www.kickstarter.com/discover/categories/food/drinks,FALSE,TRUE,failed,1450118057,1,"{""web"":{""project"":""https://www.kickstarter.com/projects/jinbucha/jinbucha-a-modern-kombucha-tasting-room-in-north-p?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/jinbucha/jinbucha-a-modern-kombucha-tasting-room-in-north-p/rewards""}}",3461,domestic
0,"""Taste The Scent of Tea"" Rose and Blanc Tea Room is building up the tea culture in Los Angeles.","{""id"":307,""name"":""Drinks"",""slug"":""food/drinks"",""position"":4,""parent_id"":10,""parent_name"":""Food"",""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food/drinks""}}}",0,US,the United States,1518159717,"{""id"":2026565095,""name"":""Giovanni"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/020/178/020/dd48cdf57fae50e77285e1e7920d066f_original.jpg?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1518172614&auto=format&frame=1&q=92&s=49690a8862856c7032e4e26e60ba953a"",""small"":""https://ksr-ugc.imgix.net/assets/020/178/020/dd48cdf57fae50e77285e1e7920d066f_original.jpg?ixlib=rb-2.1.0&w=80&h=80&fit=crop&v=1518172614&auto=format&frame=1&q=92&s=18752719ead1b39685c5ba2a790c84fa"",""medium"":""https://ksr-ugc.imgix.net/assets/020/178/020/dd48cdf57fae50e77285e1e7920d066f_original.jpg?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1518172614&auto=format&frame=1&q=92&s=a0d34e09ceb9ca728c20fa7b31062db8""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/2026565095""},""api"":{""user"":""https://api.kickstarter.com/v1/users/2026565095?signature=1600401831.ff01a6a046aecc0bcd2a30b86639c7d8c6e8b7a9""}}}",USD,$,TRUE,USD,1520233260,FALSE,,1,15000,2076142479,,FALSE,,1518208887,"{""id"":2442047,""name"":""Los Angeles"",""slug"":""los-angeles-ca"",""short_name"":""Los Angeles, CA"",""displayable_name"":""Los Angeles, CA"",""localized_name"":""Los Angeles"",""country"":""US"",""state"":""CA"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/los-angeles-ca"",""location"":""https://www.kickstarter.com/locations/los-angeles-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1600369696.3b8e0ac0783e42393ab7ca68e4f9aaa06680f4d1&woe_id=2442047""}}}",Tea Room Cafe - Daily & Herb Tea,,"{""key"":""assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1518252555&auto=format&frame=1&q=92&s=5e2b3ebd587057941a6a816ee39edc58"",""ed"":""https://ksr-ugc.imgix.net/assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1518252555&auto=format&frame=1&q=92&s=a50e37fe812ad4832ef5bcdc03c36beb"",""med"":""https://ksr-ugc.imgix.net/assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1518252555&auto=format&frame=1&q=92&s=7fcdcebef1ba6a016cf9883e276e175d"",""little"":""https://ksr-ugc.imgix.net/assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1518252555&auto=format&frame=1&q=92&s=978c0e1c64600f8eadb3917f79180ce1"",""small"":""https://ksr-ugc.imgix.net/assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1518252555&auto=format&frame=1&q=92&s=1ea08572442b712f243dd931237120f9"",""thumb"":""https://ksr-ugc.imgix.net/assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1518252555&auto=format&frame=1&q=92&s=1abef01c3495c29262eef8ef45ba5f89"",""1024x576"":""https://ksr-ugc.imgix.net/assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1518252555&auto=format&frame=1&q=92&s=33e8c0a1e1ea3debbcbdb7b79c47da0a"",""1536x864"":""https://ksr-ugc.imgix.net/assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1518252555&auto=format&frame=1&q=92&s=f95bd9c25846be5f3d59841d86ccb9ac""}",0,"{""id"":3304826,""project_id"":3304826,""state"":""inactive"",""state_changed_at"":1518159717,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1518252555&auto=format&frame=1&q=92&s=f95bd9c25846be5f3d59841d86ccb9ac"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/020/178/062/a5fae29636630f332e0801f1992986a6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1518252555&auto=format&frame=1&q=92&s=5e2b3ebd587057941a6a816ee39edc58""}}}",tea-room-cafe-daily-and-herb-tea,https://www.kickstarter.com/discover/categories/food/drinks,FALSE,FALSE,failed,1520233260,1,"{""web"":{""project"":""https://www.kickstarter.com/projects/2026565095/tea-room-cafe-daily-and-herb-tea?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/2026565095/tea-room-cafe-daily-and-herb-tea/rewards""}}",0,domestic
2,Bringing Philly cheesesteaks (and other delicious sandwiches) to a town near you! (If you live in Colorado),"{""id"":311,""name"":""Food Trucks"",""slug"":""food/food trucks"",""position"":8,""parent_id"":10,""parent_name"":""Food"",""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food/food%20trucks""}}}",25,US,the United States,1454217596,"{""id"":1629155736,""name"":""Glenn Edwards"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/009/032/197/c68c593d8ab569318a814706c58d537b_original.jpg?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1461554497&auto=format&frame=1&q=92&s=aaab524cf45964c2ce9d17cf526b9aaa"",""small"":""https://ksr-ugc.imgix.net/assets/009/032/197/c68c593d8ab569318a814706c58d537b_original.jpg?ixlib=rb-2.1.0&w=80&h=80&fit=crop&v=1461554497&auto=format&frame=1&q=92&s=10f4b8316b52e9f0be148f8f97ce212e"",""medium"":""https://ksr-ugc.imgix.net/assets/009/032/197/c68c593d8ab569318a814706c58d537b_original.jpg?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1461554497&auto=format&frame=1&q=92&s=96fdde20d9fb7ae8a8f3630e7fdd067b""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/1629155736""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1629155736?signature=1600401723.97caf8b8a8376da9f618f60f5f76cab8e647217f""}}}",USD,$,TRUE,USD,1459885844,FALSE,,1,2000,1416797221,,FALSE,,1454705444,"{""id"":2391279,""name"":""Denver"",""slug"":""denver-co"",""short_name"":""Denver, CO"",""displayable_name"":""Denver, CO"",""localized_name"":""Denver"",""country"":""US"",""state"":""CO"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/denver-co"",""location"":""https://www.kickstarter.com/locations/denver-co""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1600391805.a37a949255e95a1a7ec7d55e2e8d509cb6581c21&woe_id=2391279""}}}",HELP TWO BROTHERS OPEN A FOOD TRUCK!,,"{""key"":""assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg"",""full"":""https://ksr-ugc.imgix.net/assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463757266&auto=format&frame=1&q=92&s=20feb7a391d0d99147eef773328ba2c7"",""ed"":""https://ksr-ugc.imgix.net/assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1463757266&auto=format&frame=1&q=92&s=02eb665728d65a137f56f69cd20334e9"",""med"":""https://ksr-ugc.imgix.net/assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1463757266&auto=format&frame=1&q=92&s=7208b6ecf0658a3b62a28bcc54fc8dfd"",""little"":""https://ksr-ugc.imgix.net/assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1463757266&auto=format&frame=1&q=92&s=3ba432a64d0829cac8305a94da92715f"",""small"":""https://ksr-ugc.imgix.net/assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1463757266&auto=format&frame=1&q=92&s=463957fd686262364c3b6b97cc70fe22"",""thumb"":""https://ksr-ugc.imgix.net/assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1463757266&auto=format&frame=1&q=92&s=34dcec4a6bdab9a594a457341f32a4a3"",""1024x576"":""https://ksr-ugc.imgix.net/assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1463757266&auto=format&frame=1&q=92&s=ccd24edf14deae37502f1885fd2e2d9a"",""1536x864"":""https://ksr-ugc.imgix.net/assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463757266&auto=format&frame=1&q=92&s=14ffbe88e779b7b46dc9170c71e0b1d9""}",25,"{""id"":2349147,""project_id"":2349147,""state"":""inactive"",""state_changed_at"":1454217596,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463757266&auto=format&frame=1&q=92&s=14ffbe88e779b7b46dc9170c71e0b1d9"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/012/368/128/1784842b814ce9a6660127d597290e78_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463757266&auto=format&frame=1&q=92&s=20feb7a391d0d99147eef773328ba2c7""}}}",help-two-brothers-open-a-food-truck,https://www.kickstarter.com/discover/categories/food/food%20trucks,FALSE,FALSE,failed,1459885844,1,"{""web"":{""project"":""https://www.kickstarter.com/projects/1629155736/help-two-brothers-open-a-food-truck?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1629155736/help-two-brothers-open-a-food-truck/rewards""}}",25,domestic
